"sample_name","depth","Hagenia","Acacia t.","Acalypha","Acanthaceae undif.","Acanthus","Adenium","Aerva type","Aizoaceae t.","Alchemilla t.","Allophylus t.","Amaranthaceae undif.","Anthoceros t.","Anthospermum","Apiaceae undif.","Apodytes dimidiata","Araliaceae undif.","Artemisia","Asteroideae undif.","Balanites","Bersama","Brassicaceae","Buxus","Caesalpiniaceae undif.","Capparaceae undif.","Cardueae undif.","Carissa","Caryophyllaceae undif.","Caucanthus","Celastraceae/Hippocrateaceae undiff.","Celtis","Centaurea","Cichorieae","Cissus t.","Clematis-type","Combretaceae","Commelina","Commiphora","Crassocephalum-type montuosum","Cucurbitaceae undif.","Cupressaceae","Cussonia","Cyperaceae","Digera-type muricata","Diospyros/Euclea t.","Dipsacaceae","Dodonaea","Dombeya","Dyschoriste-type","Ekebergia","Ephedra","Erica t.","Euphorbia t.","Euphorbiaceae undif.","Fabaceae Undif.","Fern","Ficus","Galiniera","Grewioideae","Gunnera perpensa","Hydrocotyle","Hypericum undif.","Hyphaene t.","Hypoestes t.","Ilex","Indeterminable","Ipomoea","Isoglossa","Jatropha/Croton","Kohautia","Lamiaceae undif.","Lannea","Macaranga","Maesa","Malva undif.","Menispermaceae undif.","Mimulopsis-type","Mitragyna/Hallea","Monoletes","Morella","Myriophyllum alterniflorum t.","Myrsine africana","Nuxia t.","Nymphaea","Olea t.","Petaloid monocot","Phoenix t.","Phyllanthus amarus","Phytolacca","Pilea-type bambuseti","Pinus undif.","Plantago","Poaceae","Podocarpus","Polygala","Polygonum t.","Polyscias","Portulacaceae t.","Potamogeton","Proteaceae","Prunus t.","Psydrax","Ranunculaceae undif.","Resedaceae undiff.","Rhamnaceae undif.","Ricinus","Rosa t.","Rubia-type","Rubiaceae undif.","Rumex t.","Salix","Sapindaceae undif.","Sapotaceae undif.","Scrophulariaceae undif.","Searsia","Securinega  t.","Solanaceae undif.","Solanum","Steganotaenia-type","Stoebe kilimandscharica-type","Swertia-type kilimandscharica","Syzygium t.","Tacazzea","Tamarix","Tarenna-type graveolens","Teclea","Thalictrum","Thymelaeaceae undif.","Trema","Tribulus","Trichocladus ellipticus-type","Trilepisium","Triletes","Typha","Urtica t.","Vahlia","Vepris-type daniellii","Vernonieae","Zanthoxylum"
NA,"14700",NA,"    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0"
NA,"14800","    1","    0","    0","    0","    0","    0","    0","    0","    0","    0","   46","    0","    0","    0","    0","    0","    1","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    1","    0","  467","    0","    1","    0","    2","    0","    0","    0","    0","    5","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","   32","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    2","    4","    0","    0","    0","    0","    4","    0","    0","    0","    0","    0","    0","    0","  104","    3","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    1","    0","    0","    0","    0","    0","    0","    1","   65","    0","    0","    0","    0","    0"
NA,"15000",NA,"    0","    0","    0","    0","    0","    6","    0","    0","    0","   10","    0","    0","    0","    0","    0","    0","    1","    0","    0","    0","    0","    0","    0","    0","    0","    1","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","  227","    0","    0","    1","    0","    0","    0","    0","    0","    3","    2","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","   10","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    7","    2","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","  158","    1","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    1","   84","    0","    0","    0","    0","    0"
NA,"15300","    2","    0","    0","    0","    0","    0","    0","    0","    0","    0","    1","    1","    0","    0","    0","    0","    0","    1","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    1","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","   45","    0","    0","    0","    1","    0","    0","    0","    0","   11","    1","    0","    0","    2","    0","    0","    0","    0","    0","    0","    0","    0","    1","   40","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","   23","   37","    0","    0","    0","    0","    5","    0","    0","    0","    0","    1","    0","    0","  338","    3","    0","    1","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    1","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    3","    5","    0","    0","    0","    0","    0"
NA,"15400","    2","    0","    0","    0","    0","    0","    3","    0","    0","    0","    4","    1","    0","    4","    0","    0","    0","    1","    0","    0","    0","    0","    0","    0","    1","    0","    0","    0","    0","    2","    0","    1","    0","    0","    0","    0","    0","    0","    0","    6","    0","  130","    0","    0","    0","    5","    1","    0","    0","    0","   17","    1","    0","    0","    0","    0","    0","    1","    0","    1","    0","    0","    0","    1","   45","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","   27","   54","    0","    0","    3","    0","   16","    0","    2","    0","    0","    0","    0","    0","  205","    1","    0","    0","    0","    0","    0","    1","    0","    0","    0","    0","    0","    0","    0","    1","    0","    1","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    3","    5","    3","    0","    0","    4","    0"
NA,"15500","    9","    0","    0","    0","    0","    0","    0","    0","    0","    0","    5","    7","    0","    1","    0","    2","    2","    2","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    1","    0","    0","    0","    1","    0","    8","    0","  121","    0","    0","    0","    1","    1","    0","    0","    0","   23","    2","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    5","   40","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","   33","   41","    0","    0","    0","    0","   27","    0","    2","    0","    0","    0","    0","    1","  213","    4","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    1","    1","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    2","    2","    0","    0","    0","    3","    0"
NA,"15600",NA,"    0","    0","    0","    0","    0","    1","    0","    0","    0","   16","    2","    1","    0","    0","    0","   12","    2","    0","    1","    2","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    2","    0","    0","    0","    0","    5","    0","   49","    0","    0","    0","    3","    0","    0","    0","    0","   13","    2","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","   37","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    4","   50","    0","    0","    0","    0","   30","    0","    1","    0","    0","    0","    0","    0","  185","    0","    0","    1","    0","    0","    0","    0","    1","    0","    0","    0","    0","    0","    2","    0","    0","    1","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    1","    0","    0","    0","    0","    2","    4","    0","    0","    1","    0","    0"
NA,"15700","    1","    0","    0","    0","    0","    0","    3","    0","    0","    0","   23","    0","    0","    1","    0","    0","   18","    4","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    1","    0","    2","    0","    1","    0","    0","    0","    0","    0","    6","    0","   99","    0","    0","    0","    4","    0","    0","    1","    0","   31","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    1","   38","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","   11","   58","    0","    0","    0","    0","   43","    0","    0","    0","    0","    0","    0","    0","  211","    3","    0","    0","    0","    0","    0","    1","    0","    0","    0","    0","    0","    0","    0","    1","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    1","    0","    0","    0","    0","    0","    0","    0","    0","    0","    2","   17","    3","    0","    0","    0","    0"
NA,"15750","    1","    0","    0","    0","    0","    0","    1","    0","    3","    0","   18","    0","    0","    0","    0","    0","    6","    2","    0","    0","    3","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    1","    1","    0","    0","    0","    0","    5","    0","   35","    0","    0","    0","    1","    0","    0","    0","    0","   14","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    1","    0","   41","    0","    0","    0","    0","    1","    1","    0","    0","    0","    0","    0","    0","    6","   64","    0","    0","    1","    1","   14","    0","    0","    0","    0","    0","    0","    0","  217","    1","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    1","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    3","    1","    0","    0","    0","    0","    0"
NA,"15800","    1","    0","    0","    0","    0","    0","    0","    0","    0","    0","   57","    3","    0","    0","    0","    0","    3","    4","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    1","    2","    0","    0","    0","    0","    0","    0","    0","    1","    0","   39","    0","  223","    0","    0","    0","    1","    0","    0","    0","    1","   15","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    1","    0","    0","    1","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","   19","   23","    0","    0","    0","    0","   12","    0","    0","    0","    0","    0","    0","    1","  118","    1","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    1","    0","    0","    0","    0","    1","    0","    1","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    4","    0","    0","    0","    0","    0"
NA,"16100","    2","    1","    0","    0","    0","    0","    6","    0","    0","    1","   24","    0","    2","    2","    0","    0","    7","    5","    0","    0","    1","    0","    0","    1","    0","    0","    0","    0","    0","    0","    0","    2","    1","    0","    0","    0","    0","    0","    0","    1","    0","   75","    0","    0","    0","    2","    0","    0","    0","    0","   14","    1","    0","    1","    0","    0","    0","    0","    0","    0","    0","    0","    1","    2","   18","    0","    0","    0","    0","    1","    0","    0","    0","    0","    0","    0","    0","   63","   12","    0","    0","    0","    0","   15","    0","    0","    0","    0","    0","    0","    0","  192","    1","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    3","    1","    0","    0","    1","    0","    1","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","   47","   17","    0","    0","    0","    0","    0"
